Dive Site ID,Lat,Lng,Temp(F),Wind Speed(mph),Record #
24380,36.922089,-76.13632199999999,52.88,24.16,3705
24380,36.938783,-76.160297,53.01,24.16,3711
24380,36.931394,-76.143017,52.88,24.16,3712
24380,36.932089000000005,-76.149461,52.95,24.16,3713
24380,36.930644,-76.158381,53.01,24.16,3714
24380,36.9312,-76.145517,52.95,24.16,3715
24380,36.933061,-76.158908,53.01,24.16,3716
24380,36.930617,-76.163964,53.01,24.16,3718
24077,38.292646999999995,-76.452344,49.62,26.4,3989
24077,38.293083,-76.450006,49.62,26.4,3990
24077,38.292925,-76.448219,49.62,26.4,3991
24077,38.294619,-76.42955,49.66,26.4,3992
24380,36.957221999999994,-76.150136,53.01,24.16,3723
24380,36.946811,-76.12132199999999,52.9,24.16,3726
24077,38.327589,-76.449883,49.53,3.0,3997
24077,38.293244,-76.439975,49.64,26.4,4002
24077,38.300956,-76.42439399999999,49.68,26.4,4003
24077,38.317956,-76.47300600000001,49.64,26.4,4008
24077,38.317064,-76.45134200000001,49.66,26.4,4352
24077,38.328233000000004,-76.480314,49.35,17.52,4353
24077,38.332066999999995,-76.458283,49.66,26.4,4355
24077,38.333456,-76.45939399999999,49.66,26.4,4356
24077,38.333456,-76.45939399999999,49.66,26.4,4357
24077,38.333456,-76.20383100000001,50.74,26.4,4011
24077,38.301511,-76.24633100000001,50.11,26.4,4014
24077,38.399694000000004,-76.395939,49.73,26.4,4017
24077,38.366344,-76.387781,49.73,26.4,4018
24077,38.263753,-76.397111,49.68,26.4,4020
24077,38.257296999999994,-76.392067,49.68,26.4,4021
24077,38.3259,-76.456253,49.66,26.4,4022
24077,38.325856,-76.458072,49.66,26.4,4023
24077,38.323003,-76.47376899999999,49.64,26.4,4046
24077,38.342942,-76.430003,49.55,3.0,4367
16232,38.703128,-76.42450600000001,48.76,5.01,4692
24077,38.322175,-76.474075,49.64,26.4,4047
24077,38.321661,-76.474308,49.64,26.4,4048
24077,38.321144,-76.474556,49.64,26.4,4049
24077,38.320628,-76.473011,49.64,26.4,4050
24077,38.320089,-76.475022,49.59,26.4,4051
24077,38.319539,-76.47528299999999,49.59,26.4,4052
24077,38.317992,-76.476,49.59,26.4,4054
22218,39.286853,-76.192111,48.22,17.22,4058
24077,38.322872,-76.481842,49.59,26.4,4071
24077,38.322928000000005,-76.482786,49.59,26.4,4072
24077,38.322594,-76.483981,49.59,26.4,4073
24077,38.318816999999996,-76.479647,49.59,26.4,4074
24077,38.31715,-76.483453,49.59,26.4,4076
24077,38.324317,-76.46164399999999,49.77,26.4,4077
24077,38.318261,-76.45695,49.77,26.4,4084
24077,38.316539,-76.45603299999999,49.77,26.4,4088
24077,38.316511,-76.484092,49.59,26.4,4094
24077,38.315928,-76.485897,49.32,17.11,4096
24077,38.306816999999995,-76.478981,49.57,26.4,4097
24077,38.322511,-76.489397,49.32,17.11,4100
24077,38.3224,-76.487314,49.32,17.11,4101
24077,38.322339,-76.486592,49.32,17.11,4102
24077,38.322317,-76.48625799999999,49.32,17.11,4103
24077,38.318483,-76.492453,49.32,17.11,4105
24077,38.321511,-76.482731,49.59,26.4,4111
24077,38.317011,-76.47936899999999,49.59,26.4,4113
24077,38.3084,-76.469311,49.62,26.4,4121
24077,38.313010999999996,-76.476119,49.57,26.4,4132
24077,38.299039,-76.3687,49.69,26.4,4136
24077,38.333983,-76.367864,49.71,26.4,3680
24380,36.931422,-76.159547,53.01,24.16,3685
24380,36.931478000000006,-76.159269,53.01,24.16,3686
24380,36.931533,-76.15938100000001,53.01,24.16,3689
16576,37.798611,-76.1425,51.01,5.99,14249
24077,38.279111,-76.355611,49.77,26.4,14933
24077,38.311528,-76.343917,50.23,26.4,14341
24380,36.998139,-76.01780600000001,54.39,18.34,14452
24077,38.263028000000006,-76.361778,49.77,26.4,14934
24380,36.927889,-76.057611,53.2,25.28,14455
24380,36.956722,-76.100972,53.1,18.34,14458
24380,36.948278,-76.043028,53.42,25.28,14453
16576,37.739478999999996,-75.97672,50.13,21.92,14497
24380,36.991333000000004,-76.03152800000001,53.92,18.34,14456
24380,36.945583,-76.02425,53.42,25.28,14459
24380,36.955222,-76.049667,53.47,18.34,14457
24078,38.798333,-77.037722,47.16,17.22,14588
24078,38.547944,-77.244528,47.59,12.75,14589
24078,38.5395,-77.264167,47.53,12.75,14590
24380,36.922278000000006,-76.11166700000001,52.9,24.16,14708
24380,36.929210999999995,-76.106911,52.83,24.16,14709
22218,39.218278000000005,-76.52727800000001,47.59,18.34,14594
22218,38.991083,-76.377639,48.04,14.99,14598
24380,37.175,-75.991667,52.41,14.0,14722
16576,38.187068,-76.14188399999999,50.32,7.0,14876
16576,38.190969,-76.1523,50.32,7.0,14877
24078,38.861281,-77.035989,46.98,17.22,15039
24078,38.818478000000006,-77.035686,47.07,17.22,15050
18265,32.618406,-117.18496699999999,62.87,4.72,54122
16406,37.736536,-122.526653,53.92,6.38,14336
18155,33.754721999999994,-118.14711100000001,60.3,0.27,0
18155,33.754721999999994,-118.14711100000001,60.3,0.27,0
17205,33.745889,-118.22333300000001,60.69,0.51,53697
17081,37.910167,-122.34701399999999,54.05,5.99,54111
17081,37.911019,-122.35113899999999,54.05,5.99,54112
16406,37.789722,-122.3395,54.28,4.36,54108
21735,34.439710999999996,-120.228481,48.88,2.06,50668
21735,34.435264000000004,-120.386822,52.38,3.13,50669
21735,34.444131,-120.46983600000002,52.36,4.12,50670
21735,34.437764,-120.38932199999999,52.38,3.13,50671
21735,34.435497,-120.39036399999999,52.38,3.13,50672
21735,34.434708,-120.387378,52.38,3.24,50673
21735,34.426931,-120.3871,52.38,3.24,50674
21735,34.436794,-120.191258,48.9,2.91,50675
21735,34.437486,-120.3846,52.38,0.98,50676
21735,34.443739,-120.21703600000001,48.88,2.89,50677
21735,34.431653000000004,-120.35876699999999,52.38,1.03,50678
23797,34.428878000000005,-120.13681100000001,48.9,2.62,50679
21735,34.439017,-120.216953,48.88,2.89,50680
23797,34.434433,-120.160422,48.9,2.84,50681
21735,34.432764,-120.389878,52.38,3.24,50682
17743,34.37805,-119.863469,58.77,3.67,50683
21735,34.436933,-120.23348100000001,48.88,2.06,50684
17743,34.380272,-119.87208100000001,58.77,3.33,50685
23797,34.452405999999996,-120.148172,48.94,3.11,50686
21735,34.430541999999996,-120.37571100000001,52.38,3.13,50687
17743,34.387772,-119.89791399999999,58.78,3.29,50688
17743,34.394439,-119.925969,59.0,3.2,50689
17743,34.379717,-119.867636,58.77,3.33,50690
21735,34.434431,-120.39071100000001,52.38,3.24,50691
24492,34.401639,-119.82520600000001,58.66,3.78,50692
24492,34.402978000000004,-119.841669,58.55,3.78,50694
24492,34.403086,-119.84115800000001,58.55,3.78,50695
17743,34.427169,-119.92269399999999,58.82,3.8,50696
17743,34.427769,-119.92001100000002,58.82,3.8,50697
17743,34.427833,-119.91649199999999,58.82,3.8,50698
17743,34.424744,-119.91819199999999,58.82,3.76,50699
17743,34.424644,-119.91641100000001,58.82,3.76,50700
17743,34.427203000000006,-119.91361699999999,58.73,3.83,50701
17743,34.424358000000005,-119.911731,58.71,3.78,50702
17743,34.423761,-119.910647,58.71,3.78,50703
17743,34.423860999999995,-119.90748300000001,58.71,3.78,50704
17743,34.4231,-119.906517,58.71,3.78,50705
17743,34.422383,-119.905472,58.71,3.78,50706
17743,34.4218,-119.90416699999999,58.62,3.49,50707
17743,34.421106,-119.903056,58.62,3.49,50708
17743,34.420411,-119.902,58.62,3.49,50709
17743,34.424264,-119.908375,58.71,3.78,50710
17743,34.420264,-119.898094,58.62,3.49,50711
17743,34.419661,-119.89388600000001,58.53,3.51,50712
17743,34.417217,-119.88888600000001,58.53,3.51,50713
17743,34.404525,-119.87829199999999,58.55,3.4,50714
21735,34.467375,-120.206456,48.92,2.62,50715
17081,38.0656,-122.229403,53.64,4.16,51081
17081,38.080746999999995,-122.25018600000001,53.62,4.25,51083
17081,38.082103000000004,-122.24649699999999,53.62,4.25,51085
17081,38.082364,-122.247331,53.62,4.25,51086
17081,38.084133,-122.24813300000001,53.62,4.25,51087
17081,38.085094,-122.248728,54.57,4.0,51088
17081,38.085221999999995,-122.25353600000001,54.57,4.0,51089
17081,38.086811,-122.249353,54.57,4.0,51091
17081,38.087228,-122.24981899999999,54.57,4.0,51092
17081,38.087225,-122.25005300000001,54.57,4.0,51093
17081,38.110169,-122.27613600000001,55.0,4.0,51118
17081,38.110225,-122.275997,55.0,4.0,51119
17081,38.110278,-122.277253,55.0,4.0,51121
17081,38.110625,-122.275769,55.0,4.0,51122
17081,38.112372,-122.27369399999999,55.0,4.0,51123
17081,38.113281,-122.27410800000001,55.0,4.0,51124
17081,38.114889,-122.27483899999999,55.0,4.0,51127
17081,38.115596999999994,-122.280878,53.26,4.12,51128
17081,38.117186,-122.275706,53.26,4.12,51130
17081,38.117333,-122.27638600000002,53.26,4.12,51132
17081,38.117472,-122.27649699999999,53.26,4.12,51133
17081,38.118417,-122.277192,53.26,4.12,51134
17081,38.118611,-122.277331,53.26,4.12,51135
17081,38.118542,-122.282431,53.26,4.12,51136
17081,38.118694,-122.28266399999998,53.26,4.12,51137
17081,38.118772,-122.282008,53.26,4.12,51138
17081,38.119083,-122.277386,53.26,4.12,51139
17081,38.119556,-122.282886,53.26,4.12,51140
17081,38.120222,-122.28316399999999,53.26,4.12,51141
17081,38.065028000000005,-122.220669,52.83,4.09,51143
17081,38.087031,-122.24913600000001,54.57,4.0,51144
17081,38.092794,-122.255494,54.75,4.0,51145
17081,38.099761,-122.26785600000001,54.57,4.0,51146
22969,37.504756,-122.11963899999999,49.96,2.93,51147
17081,38.062346999999995,-122.47201100000001,53.71,4.0,50484
17081,38.052739,-122.485997,53.4,4.0,50486
17081,38.052310999999996,-122.482928,53.42,4.0,50487
17081,38.049456,-122.490831,53.4,4.0,50488
17081,38.047483,-122.448728,53.53,4.0,50490
17081,38.044561,-122.432644,53.78,1.99,50491
17081,38.011514,-122.47774199999999,53.26,4.0,50495
17081,38.056683,-122.470367,53.71,4.0,50496
17081,38.035571999999995,-122.46925300000001,53.31,4.0,50498
17081,38.030406,-122.472922,53.29,4.0,50499
18182,36.613153000000004,-121.896064,54.9,2.19,50769
18182,36.612458000000004,-121.89523100000001,54.9,2.19,50770
24194,36.607181,-121.89050800000001,55.27,0.16,50772
24194,36.604791999999996,-121.890147,55.29,0.27,50773
16406,37.5616,-122.219131,52.66,3.6,50785
17081,38.048253,-122.161075,54.59,1.01,51766
17081,38.052975,-122.16496699999999,54.59,1.01,51767
17081,38.053253000000005,-122.164133,54.59,1.01,51768
17081,38.062419,-122.17996699999999,52.81,3.87,51769
17081,38.056864000000004,-122.21371699999999,53.78,4.07,51770
17081,38.021972,-122.474419,53.29,4.0,50500
17081,38.076169,-122.480025,53.47,4.0,50502
17081,38.034508,-122.48559399999999,53.47,4.0,50503
17081,38.031566999999995,-122.472558,53.29,4.0,50504
17081,38.02785,-122.46693300000001,53.29,4.0,50505
17081,38.022086,-122.48630800000001,53.46,4.0,50506
17081,38.020196999999996,-122.46941699999999,53.29,4.0,50507
17081,38.041436,-122.48576899999999,53.49,4.0,50508
17081,38.046308,-122.49275300000001,53.4,4.0,50509
17081,38.062253000000005,-122.488308,53.28,4.0,50510
17081,38.006594,-122.466031,53.33,4.0,50513
17081,38.00745,-122.473722,53.33,4.0,50514
17081,38.110353,-122.48593899999999,52.43,4.34,50516
17081,38.05345,-122.260397,54.12,4.36,50808
17081,38.053656,-122.259817,54.12,4.36,50809
21718,32.804203,-118.375906,60.8,6.93,50159
17081,38.10685,-122.47913899999999,52.59,4.32,50529
17081,38.011364,-122.361525,54.3,1.99,50535
17081,38.009058,-122.355581,54.3,1.99,50537
17081,38.007753,-122.350803,54.57,1.99,50538
17081,38.005978000000006,-122.34391399999998,54.7,1.99,50539
17081,38.003921999999996,-122.341581,54.7,1.99,50540
17081,38.003756,-122.34024699999999,54.7,1.99,50541
17081,38.003394,-122.340303,54.7,1.99,50542
17081,38.003089,-122.333747,54.82,1.99,50543
17081,38.000053,-122.37138600000002,54.27,1.99,50546
17081,37.992594,-122.376825,54.09,1.99,50549
17081,38.051589,-122.25742199999999,54.12,4.36,50813
17081,38.071319,-122.289286,54.59,4.0,50816
17081,38.038456,-122.274514,54.16,4.32,50817
17081,38.038371999999995,-122.27846699999999,54.82,4.0,50819
17081,38.027558,-122.282747,54.84,4.0,50821
17081,38.025361,-122.282997,54.84,4.0,50822
17081,38.024896999999996,-122.28498300000001,55.0,4.0,50823
17081,38.023058,-122.29288600000001,55.0,4.0,50824
17081,38.016614000000004,-122.294969,55.0,4.0,50825
17081,38.051364,-122.27094199999999,54.14,4.29,50828
18289,37.843447,-122.47556399999999,53.74,1.01,50568
17081,38.025078,-122.281178,54.84,4.0,50829
17081,38.229510999999995,-122.623078,46.33,4.36,50831
17081,38.228761,-122.61797800000001,46.33,4.36,50832
17081,38.208771999999996,-122.582086,46.6,4.12,50833
17081,38.204722,-122.570644,45.34,4.05,50834
17081,38.165366999999996,-122.536953,45.72,4.0,50836
17081,38.158778000000005,-122.545542,47.16,4.07,50839
17081,38.141778,-122.520022,49.12,4.09,50840
17081,38.136925,-122.39245,51.98,4.05,50842
17081,38.138944,-122.404781,51.96,4.05,50845
17081,38.100953000000004,-122.328639,54.64,4.0,50847
17081,38.077731,-122.30356100000002,54.59,4.0,50848
17081,38.046781,-122.16171399999999,54.59,1.01,51244
17081,38.054919,-122.2038,53.78,4.03,51252
17081,38.054691999999996,-122.26015,54.12,4.36,50852
17512,33.347528000000004,-118.31896100000002,64.4,4.7,51269
17205,33.772225,-118.248078,60.17,0.69,50944
17205,33.753794,-118.23248600000001,60.51,1.63,50945
17205,33.75085,-118.245069,60.57,1.57,50946
17205,33.743194,-118.23347199999999,60.57,0.67,50947
17205,33.74585,-118.221733,60.69,0.51,50948
16877,32.686528,-117.22747199999999,62.15,3.0,50309
21735,34.428875,-120.376822,52.38,3.13,50648
17205,33.754333,-118.27633300000001,60.21,0.6,50949
17205,33.769017,-118.23373600000001,60.08,0.56,50950
17205,33.750211,-118.24718100000001,60.57,1.57,50952
17205,33.755016999999995,-118.284792,60.19,0.58,50955
17205,33.745139,-118.2385,60.57,0.67,50963
17205,33.75485,-118.277431,60.21,0.6,50965
18265,32.652831,-117.147253,62.91,4.14,50327
17119,34.432210999999995,-120.130422,55.26,2.71,50649
21735,34.431847,-120.377575,52.38,3.13,50650
21735,34.432208,-120.38932199999999,52.38,3.24,50651
21735,34.429431,-120.389044,52.38,3.24,50652
21735,34.434986,-120.38876699999999,52.38,3.24,50653
21735,34.429708000000005,-120.376267,52.38,3.13,50654
21735,34.429986,-120.38265600000001,52.38,3.13,50655
21735,34.425608000000004,-120.46913300000001,52.38,1.5,50656
21735,34.433042,-120.387933,52.38,3.24,50657
21735,34.428042,-120.38098899999999,52.38,3.13,50658
21735,34.431653000000004,-120.38571100000001,52.38,3.24,50659
21735,34.428596999999996,-120.377656,52.38,3.13,50660
23797,34.434711,-120.180422,48.88,2.3,50661
23797,34.434989,-120.144589,48.9,2.62,50662
23797,34.434711,-120.17153300000001,48.88,2.39,50663
23797,34.431933,-120.162922,48.9,2.84,50664
21735,34.444308,-120.27313600000001,48.85,1.72,50665
21735,34.431653000000004,-120.37376699999999,52.38,3.04,50666
23797,34.435266999999996,-120.15458899999999,48.9,2.64,50667
16640,32.671997,-117.13391899999999,62.92,2.91,50147
18265,32.647275,-117.157531,62.91,3.13,50148
18265,32.591719,-117.184197,62.8,5.01,50149
18035,32.500056,-117.200864,63.0,4.56,50150
18158,32.516721999999994,-117.200864,62.08,4.38,50151
18265,32.536167,-117.209197,62.46,5.86,50152
18265,32.536167,-117.2342,62.44,6.11,50153
18131,32.645331,-117.236144,62.2,4.99,50154
18179,32.545053,-117.25753300000001,61.72,6.33,50155
17085,32.730603,-117.63699199999999,60.44,8.16,50156
18155,33.695481,-118.14661699999999,58.62,3.36,50157
16406,37.791,-122.29691899999999,54.32,4.03,52736
21738,35.404416999999995,-120.876778,59.04,1.81,52021
21738,35.402192,-120.876186,59.04,1.81,52022
21738,35.390972,-120.86736100000002,56.75,1.81,52024
21738,35.3925,-120.87608300000001,59.04,1.68,52025
21739,35.325556,-120.87638899999999,56.88,1.72,52026
21738,35.375833,-120.8675,56.8,1.68,52027
21738,35.378333000000005,-120.86583300000001,56.8,1.68,52028
16406,37.788833000000004,-122.33805600000001,54.28,4.36,52504
21738,35.382222,-120.87583300000001,56.77,1.68,52029
21739,35.354167,-120.863194,56.95,1.72,52030
21738,35.399139,-120.876011,59.04,1.81,52031
21738,35.399167,-120.877778,59.04,1.81,52032
21738,35.414972,-120.8774,59.02,1.68,52033
21738,35.386694,-120.87527800000001,59.04,1.68,52034
16376,33.677583,-118.22770600000001,60.69,1.19,52595
16376,33.675542,-118.22231699999999,60.67,1.12,52596
18209,34.152639,-119.24313899999999,56.16,3.87,53046
21731,34.133194,-119.205,55.85,4.21,53047
18209,34.1675,-119.2405,57.49,3.91,53048
18209,34.132528,-119.26108300000001,56.14,3.87,53049
18209,34.157556,-119.23988899999999,56.21,3.89,53050
21731,34.123194,-119.18816699999999,57.52,4.29,53051
21731,34.131417,-119.20461100000001,55.85,4.21,53052
21731,34.135639000000005,-119.203278,57.63,3.96,53053
21731,34.134111,-119.206806,55.85,4.21,53054
21731,34.118889,-119.19613899999999,57.6,3.87,53055
18209,34.125972,-119.28388899999999,56.23,4.0,53056
21731,34.135,-119.205278,55.85,4.21,53057
21731,34.134028,-119.2,55.85,4.21,53058
21731,34.132917,-119.19680600000001,55.85,4.21,53059
17205,33.709575,-118.2762,60.75,1.48,52865
16877,32.678719,-117.232542,62.26,3.09,52628
18255,32.721994,-117.215175,62.24,2.73,52631
17205,33.748319,-118.274194,60.69,0.65,52873
17205,33.770139,-118.25,60.17,0.69,52879
17205,33.772231,-118.248572,60.17,0.69,52880
17205,33.764711,-118.241983,60.33,1.63,52882
17205,33.764872,-118.22195,60.55,1.7,52883
17205,33.740358,-118.229272,60.57,0.67,52886
16640,32.683942,-117.12919699999999,62.6,2.84,52637
18265,32.630375,-117.110078,63.28,3.96,52641
17205,33.748908,-118.1884,60.39,1.79,52891
17081,38.033885999999995,-122.172256,54.19,1.01,51782
17081,38.043464,-122.16322199999999,54.59,1.01,51785
16376,33.699725,-118.214308,60.67,1.34,52336
16406,37.745528,-122.35019399999999,54.28,4.38,53761
16406,37.745722,-122.33855600000001,54.25,4.23,53762
18289,37.81375,-122.402639,54.37,4.92,53764
18209,34.155246999999996,-119.26773899999999,56.34,4.12,52712
21731,34.124767,-119.198631,57.6,3.87,52714
21731,34.124028,-119.174167,57.4,3.94,52715
16406,37.785278000000005,-122.37638899999999,54.16,4.7,52718
18155,33.754721999999994,-118.14711100000001,60.3,0.27,0
18155,33.754721999999994,-118.14711100000001,60.3,0.27,0
17081,37.946389,-122.427778,54.1,3.0,53166
16406,37.767722,-122.3075,54.27,3.98,53168
17081,37.94175,-122.429556,54.09,3.0,53169
16406,37.819778,-122.37700000000001,54.36,4.74,53170
16406,37.787194,-122.36030600000001,54.25,4.54,53171
17081,37.927639,-122.4295,53.31,1.01,53173
18155,33.754721999999994,-118.14711100000001,60.3,0.27,0
16406,37.817381,-122.320917,54.36,4.27,53176
16376,33.692935999999996,-118.169375,58.68,3.36,53226
16376,33.699725,-118.214308,60.67,1.34,53227
17075,33.706522,-118.23674199999999,60.67,1.01,53229
16376,33.706222,-118.22866100000002,60.66,0.94,53230
17075,33.701358,-118.263425,60.84,1.12,53231
18221,33.700922,-118.240669,60.67,1.23,53232
17075,33.711244,-118.23536899999999,60.67,1.01,53233
16376,33.701075,-118.231953,60.82,1.03,53234
16376,33.712414,-118.226875,60.66,0.94,53235
16376,33.714203000000005,-118.21763600000001,60.8,1.36,53236
16376,33.716914,-118.202097,60.51,0.6,53240
16376,33.710225,-118.187353,60.49,0.6,53241
18317,33.914189,-118.43163899999999,60.19,3.42,53245
24369,33.917961,-118.460131,60.19,1.12,53246
24369,33.920833,-118.4485,60.19,1.07,53247
17205,33.722703,-118.243467,60.67,0.92,53252
16376,33.725164,-118.206678,60.64,0.6,53255
21715,33.633533,-118.01756100000001,58.86,0.29,53268
21715,33.6275,-118.00728899999999,58.86,1.83,53269
21715,33.627221999999996,-117.998253,59.43,1.88,53270
21715,33.623719,-118.001269,59.45,0.36,53271
21715,33.622889,-117.998089,59.45,0.36,53272
21715,33.619289,-117.99223899999998,59.68,0.36,53273
21715,33.616861,-117.982281,59.68,0.36,53274
18209,34.243614,-119.299833,60.78,4.61,53295
16640,32.679497,-117.148922,62.89,2.89,53327
18265,32.653811,-117.126281,63.21,3.98,53329
16877,32.688417,-117.23772199999999,62.15,4.54,53819
16877,32.688917,-117.23775,62.15,4.54,53820
18265,32.6535,-117.12597199999999,63.21,3.98,53822
16646,32.789167,-117.27838899999999,61.61,4.16,53823
21689,32.772667,-117.2685,61.79,2.82,53824
18265,32.653472,-117.125528,63.21,3.98,53825
18265,32.652944,-117.12641699999999,63.21,3.98,53826
18265,32.646778000000005,-117.12755600000001,63.21,3.98,53829
18265,32.646,-117.12008300000001,63.18,3.04,53830
16877,32.706722,-117.231472,62.2,2.84,53831
16877,32.707139,-117.2315,62.2,2.84,53832
16877,32.6875,-117.23725,62.15,4.54,53833
16406,37.784721999999995,-122.27063899999999,54.23,3.65,54137
16406,37.784833,-122.24619399999999,54.09,3.47,54124
21588,42.767694,-82.470139,32.32,11.41,14759
23908,41.531078,-81.67490500000001,37.27,20.8,14293
21593,42.057722,-83.133028,36.07,5.82,10685
21593,42.072306,-83.13255600000001,36.05,5.82,10686
21593,42.135861,-83.122528,36.61,5.82,10687
21593,42.141556,-83.125056,36.61,5.82,10688
22244,42.276856,-83.10759399999999,36.54,10.29,10694
22244,42.358083,-82.916306,36.25,10.29,10697
24536,42.551583,-82.591111,36.46,14.99,10701
21588,42.716806,-82.489889,34.07,11.41,10703
21588,42.765861,-82.465389,32.32,11.41,10704
21588,42.795583,-82.477917,32.32,11.41,10705
22589,42.906833,-82.464167,32.32,11.41,10706
21586,42.987083,-82.424278,32.4,12.75,10707
21584,43.001917,-82.419944,32.4,12.75,10708
23369,42.127306,-80.120389,35.49,10.29,14616
23369,42.123778,-80.134028,35.55,10.29,14619
23908,41.510188,-81.69869200000001,37.27,20.8,13899
23908,41.534527000000004,-81.672225,37.27,20.8,14295
23908,41.507366,-81.739151,37.4,20.8,14299
23369,42.123278000000006,-80.134028,35.55,10.29,14612
23369,42.123999999999995,-80.135611,35.56,10.29,14613
23369,42.127472,-80.119528,35.49,10.29,14614
24536,42.551778000000006,-82.648222,36.48,14.99,14629
24536,42.556619,-82.620083,36.48,14.99,14630
16502,40.687139,-74.043361,42.66,3.36,15096
16715,41.194217,-71.595963,42.51,23.04,14349
16502,40.875622,-73.94439399999999,42.13,16.11,14848
16346,41.590666999999996,-71.34105600000001,42.08,23.04,14219
22424,40.4356,-73.88401,42.62,1.01,14205
16346,41.639639,-71.262861,42.21,29.97,14220
16374,40.910047,-73.633675,40.39,19.46,8788
16374,40.909339,-73.633714,40.39,19.46,8789
16520,41.375221999999994,-70.955056,47.03,5.99,8856
16520,41.375333000000005,-70.974694,47.01,5.99,8857
16374,40.947153,-73.513589,40.17,17.0,8739
16374,40.877964,-73.716189,40.95,3.0,8741
16374,40.831556,-73.650778,40.64,5.01,8743
16669,41.286417,-72.084194,38.71,27.51,8768
16669,41.287528,-72.082972,38.71,27.51,8769
16669,41.253139000000004,-72.064833,38.73,27.51,12185
16374,40.935,-73.283333,39.85,8.01,11823
16374,40.936667,-73.32722199999999,39.76,8.01,11824
22234,40.974167,-73.024167,38.5,10.0,11825
16374,40.982139000000004,-73.439806,40.24,8.01,11827
16374,40.997811,-73.417022,40.15,8.01,11831
16374,40.980394,-73.428031,40.17,8.01,11840
16669,41.364094,-72.090019,38.68,27.51,11842
16669,41.359625,-72.089189,38.68,27.51,11843
16374,41.132153,-73.21848100000001,38.19,24.16,11845
16374,41.129,-73.217161,38.19,24.16,11846
16374,41.124694,-73.216183,38.19,24.16,11848
16374,41.124175,-73.215447,38.19,24.16,11849
16374,41.124019,-73.215036,38.19,24.16,11850
16374,41.120164,-73.212681,38.17,24.16,11851
16669,41.336003000000005,-72.092703,38.68,27.51,11881
16669,41.339971999999996,-72.090861,38.68,27.51,11882
16669,41.341583,-72.087389,38.68,27.51,11883
16669,41.341528000000004,-72.081333,38.7,27.51,11884
16669,41.263306,-72.09075,38.73,27.51,11914
16669,41.211444,-72.358194,39.43,20.0,11915
16669,41.2135,-72.500864,37.42,20.8,11917
23154,40.79675,-73.793353,41.68,3.36,11308
23154,40.796706,-73.793986,41.68,3.36,11309
23154,40.803728,-73.787814,41.68,3.36,11314
23154,40.805528,-73.778153,41.52,3.36,11317
23154,40.826978000000004,-73.778406,41.38,3.36,11321
23154,40.827308,-73.77708100000001,41.38,3.36,11322
22097,40.99925,-72.643617,38.39,23.04,10598
22097,40.99815,-72.648525,38.39,23.04,10599
22097,40.998121999999995,-72.646997,38.39,23.04,10600
23154,40.844689,-73.764836,41.36,3.36,11330
23154,40.845591999999996,-73.764175,41.32,3.36,11331
23154,40.847372,-73.752178,41.29,3.36,11332
16374,40.859481,-73.747461,41.2,15.01,11336
16374,40.871039,-73.7367,41.11,15.01,11337
16374,40.875919,-73.73449699999999,41.07,3.0,11340
16374,40.876661,-73.734189,41.07,3.0,11341
16374,40.880631,-73.716669,40.95,3.0,11343
16374,40.901128,-73.666258,40.6,19.46,11344
16374,40.914008,-73.646953,40.51,19.46,11346
16374,40.913083,-73.638453,40.51,19.46,11347
16374,40.916289,-73.64045300000001,40.42,19.46,11348
16374,40.919866999999996,-73.619286,40.41,19.46,11349
16502,40.797971999999994,-73.977628,42.39,3.36,11667
16502,40.768264,-74.012472,42.42,3.36,11668
16502,40.805389,-73.97286899999999,42.39,3.36,11669
16502,40.805267,-73.973031,42.39,3.36,11670
16502,40.790633,-73.911589,42.19,3.36,11676
16502,40.640881,-74.139533,42.66,20.8,10620
16502,40.674056,-74.1325,42.67,20.8,10629
16502,40.6475,-74.11475,42.66,20.8,10630
16374,40.966817,-73.50921899999999,40.14,19.46,11352
16374,40.978072,-73.47705,40.19,11.01,11357
16502,40.795214,-73.90665600000001,42.01,3.36,11679
23154,40.796464,-73.868078,42.17,3.36,11686
23154,40.796271999999995,-73.86672800000001,42.17,3.36,11687
23154,40.800131,-73.84626899999999,42.17,3.36,11691
23154,40.803447,-73.841083,42.15,3.36,11693
23154,40.802,-73.839519,42.15,3.36,11694
23154,40.807569,-73.821178,41.95,3.36,11696
23154,40.805586,-73.811356,41.77,3.36,11698
23154,40.801567,-73.804058,41.7,3.36,11699
23154,40.800039,-73.807536,42.01,3.36,11700
16502,40.658196999999994,-74.070475,42.67,3.36,10637
16502,40.648564,-74.095333,42.6,20.8,10639
16502,40.586936,-74.031917,42.69,3.36,10651
16374,41.004166999999995,-73.417778,40.15,8.01,11378
16374,41.0067,-73.417339,40.01,11.01,11379
16374,41.01905,-73.330539,39.69,8.01,11381
16374,40.954221999999994,-73.34219399999999,39.79,8.01,11382
16374,41.176769,-73.185711,38.05,24.16,11384
16374,41.177211,-73.186081,38.05,24.16,11385
16502,40.639666999999996,-74.05166700000001,42.69,3.36,10654
16502,40.700889000000004,-74.035361,42.69,3.36,10667
16374,41.169236,-73.07805,37.63,24.16,11035
16374,41.172539,-73.080664,37.63,24.16,11036
16374,41.17315,-73.081128,37.63,24.16,11037
16374,41.175511,-73.07409200000001,37.63,24.16,11038
22097,41.000039,-72.648169,38.39,23.04,11389
22097,41.000589,-72.645147,38.39,23.04,11390
22097,40.984442,-72.644642,38.39,23.04,11391
