Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality
50668,OBSTRUCTION,Obstruction - Submerged,34.439711,-120.228481,Med
50669,OBSTRUCTION,Obstruction - Submerged,34.435264000000004,-120.386822,Med
50670,OBSTRUCTION,Obstruction - Submerged,34.444131,-120.46983600000002,Med
50671,OBSTRUCTION,Obstruction - Submerged,34.437764,-120.389322,Med
50672,OBSTRUCTION,Obstruction - Submerged,34.435497,-120.390364,High
50673,OBSTRUCTION,Obstruction - Submerged,34.434708,-120.387378,Med
50674,OBSTRUCTION,Obstruction - Submerged,34.426931,-120.3871,Med
50675,OBSTRUCTION,Obstruction - Submerged,34.436794,-120.191258,Med
50676,OBSTRUCTION,Obstruction - Submerged,34.437486,-120.3846,Med
50677,OBSTRUCTION,Obstruction - Submerged,34.443739,-120.217036,Med
50678,OBSTRUCTION,Obstruction - Submerged,34.431653000000004,-120.358767,Med
50679,OBSTRUCTION,Obstruction - Submerged,34.428878000000005,-120.136811,Med
50680,OBSTRUCTION,Obstruction - Submerged,34.439017,-120.216953,Med
50681,OBSTRUCTION,Obstruction - Submerged,34.434433,-120.160422,Med
50682,OBSTRUCTION,Obstruction - Submerged,34.432764,-120.389878,Med
50683,OBSTRUCTION,Obstruction - Submerged,34.37805,-119.863469,Med
50684,OBSTRUCTION,Obstruction - Submerged,34.436933,-120.233481,Med
50685,OBSTRUCTION,Obstruction - Submerged,34.380272,-119.872081,Med
50686,OBSTRUCTION,Obstruction - Submerged,34.452406,-120.148172,Med
50687,OBSTRUCTION,Obstruction - Submerged,34.430542,-120.375711,Med
50688,OBSTRUCTION,Obstruction - Submerged,34.387772,-119.897914,Med
50689,OBSTRUCTION,Obstruction - Submerged,34.394439,-119.925969,Med
50690,OBSTRUCTION,Obstruction - Submerged,34.379717,-119.867636,Med
50691,OBSTRUCTION,Obstruction - Submerged,34.434431,-120.390711,Low
50692,OBSTRUCTION,Obstruction - Submerged,34.401639,-119.825206,High
50694,OBSTRUCTION,Obstruction - Submerged,34.402978000000004,-119.841669,High
50695,OBSTRUCTION,Obstruction - Submerged,34.403086,-119.841158,High
50696,OBSTRUCTION,Obstruction - Submerged,34.427169,-119.922694,High
50697,OBSTRUCTION,Obstruction - Submerged,34.427769,-119.92001100000002,High
50698,OBSTRUCTION,Obstruction - Submerged,34.427833,-119.916492,High
50699,OBSTRUCTION,Obstruction - Submerged,34.424744,-119.918192,High
50700,OBSTRUCTION,Obstruction - Submerged,34.424644,-119.916411,High
50701,OBSTRUCTION,Obstruction - Submerged,34.42720300000001,-119.913617,High
50702,OBSTRUCTION,Obstruction - Submerged,34.424358000000005,-119.911731,High
50703,OBSTRUCTION,Obstruction - Submerged,34.423761,-119.910647,High
50704,OBSTRUCTION,Obstruction - Submerged,34.423860999999995,-119.907483,High
50705,OBSTRUCTION,Obstruction - Submerged,34.4231,-119.906517,High
50706,OBSTRUCTION,Obstruction - Submerged,34.422383,-119.905472,High
50707,OBSTRUCTION,Obstruction - Submerged,34.4218,-119.904167,High
50708,OBSTRUCTION,Obstruction - Submerged,34.421106,-119.903056,High
50709,OBSTRUCTION,Obstruction - Submerged,34.420411,-119.902,High
50710,OBSTRUCTION,Rock - Covered at low water,34.424264,-119.908375,High
50711,OBSTRUCTION,Obstruction - Covers/uncovers (awash),34.420264,-119.898094,High
50712,OBSTRUCTION,Obstruction - Submerged,34.419661,-119.893886,High
50713,OBSTRUCTION,Obstruction - Submerged,34.417217,-119.888886,High
50714,OBSTRUCTION,Obstruction - Submerged,34.404525,-119.878292,High
50715,OBSTRUCTION,Obstruction - Submerged,34.467375,-120.206456,High
51081,OBSTRUCTION,Obstruction - Submerged,38.0656,-122.229403,High
51083,OBSTRUCTION,Obstruction - Submerged,38.080747,-122.250186,High
51085,OBSTRUCTION,Obstruction - Visible at high water,38.082103,-122.246497,High
51086,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.082364,-122.247331,Med
51087,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.084133,-122.248133,High
51088,OBSTRUCTION,Obstruction - Visible at high water,38.085094,-122.248728,High
51089,OBSTRUCTION,Obstruction - Submerged,38.085222,-122.253536,High
51091,OBSTRUCTION,Obstruction - Visible at high water,38.086811,-122.249353,High
51092,OBSTRUCTION,Obstruction - Visible at high water,38.087228,-122.249819,High
51093,OBSTRUCTION,Obstruction - Submerged,38.087225,-122.250053,High
51118,OBSTRUCTION,Obstruction - Submerged,38.110169,-122.276136,High
51119,OBSTRUCTION,Obstruction - Submerged,38.110225,-122.275997,High
51121,OBSTRUCTION,Obstruction - Visible at high water,38.110278,-122.277253,High
51122,OBSTRUCTION,Obstruction - Visible at high water,38.110625,-122.275769,High
51123,OBSTRUCTION,Obstruction - Submerged,38.112372,-122.273694,High
51124,OBSTRUCTION,Obstruction - Submerged,38.113281,-122.274108,High
51127,OBSTRUCTION,Obstruction - Visible at high water,38.114889,-122.274839,High
51128,OBSTRUCTION,Obstruction - Visible at high water,38.115597,-122.280878,High
51130,OBSTRUCTION,Obstruction - Visible at high water,38.117186,-122.275706,High
51132,OBSTRUCTION,Obstruction - Visible at high water,38.117333,-122.27638600000002,Low
51133,OBSTRUCTION,Obstruction - Visible at high water,38.117472,-122.276497,Low
51134,OBSTRUCTION,Obstruction - Visible at high water,38.118417,-122.277192,High
51135,OBSTRUCTION,Obstruction - Visible at high water,38.118611,-122.277331,High
51136,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.118542,-122.282431,High
51137,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.118694,-122.28266399999998,High
51138,OBSTRUCTION,Obstruction - Visible at high water,38.118772,-122.282008,High
51139,OBSTRUCTION,Obstruction - Visible at high water,38.119083,-122.277386,High
51140,OBSTRUCTION,Obstruction - Submerged,38.119556,-122.282886,High
51141,OBSTRUCTION,Obstruction - Submerged,38.120222,-122.283164,High
51143,OBSTRUCTION,Obstruction - Visible at high water,38.06502800000001,-122.220669,High
51144,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.087031,-122.249136,High
51145,OBSTRUCTION,Obstruction - Submerged,38.092794,-122.255494,High
51146,OBSTRUCTION,Obstruction - Visible at high water,38.099761,-122.267856,High
51147,OBSTRUCTION,Obstruction - Submerged,37.504756,-122.119639,High
50484,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.062347,-122.472011,High
50486,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.052739,-122.485997,High
50487,OBSTRUCTION,Obstruction - Visible at high water,38.052311,-122.482928,High
50488,OBSTRUCTION,Obstruction - Visible at high water,38.049456,-122.490831,High
50490,OBSTRUCTION,Obstruction - Visible at high water,38.047483,-122.448728,High
50491,OBSTRUCTION,Obstruction - Visible at high water,38.044561,-122.432644,High
50495,OBSTRUCTION,Rock - Awash,38.011514,-122.477742,High
50496,OBSTRUCTION,Obstruction - Visible at high water,38.056683,-122.470367,High
50498,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.035572,-122.469253,High
50499,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.030406,-122.472922,High
50769,OBSTRUCTION,Rock - Covered at low water,36.613153,-121.896064,High
50770,OBSTRUCTION,Rock - Covered at low water,36.612458,-121.895231,High
50772,OBSTRUCTION,Obstruction - Submerged,36.607181,-121.890508,Med
50773,OBSTRUCTION,Obstruction - Submerged,36.604792,-121.890147,Med
50785,OBSTRUCTION,Obstruction - Submerged,37.5616,-122.219131,Low
51766,OBSTRUCTION,Obstruction - Submerged,38.048253,-122.161075,High
51767,OBSTRUCTION,Obstruction - Submerged,38.052975,-122.164967,High
51768,OBSTRUCTION,Rock - Awash,38.05325300000001,-122.164133,High
51769,OBSTRUCTION,Obstruction - Submerged,38.062419,-122.179967,High
51770,OBSTRUCTION,Obstruction - Submerged,38.056864,-122.213717,High
50500,OBSTRUCTION,Obstruction - Visible at high water,38.021972,-122.474419,High
50502,OBSTRUCTION,Obstruction - Visible at high water,38.076169,-122.480025,High
50503,OBSTRUCTION,Obstruction - Visible at high water,38.034508,-122.485594,High
50504,OBSTRUCTION,Obstruction - Visible at high water,38.031567,-122.472558,High
50505,OBSTRUCTION,Obstruction - Visible at high water,38.02785,-122.466933,High
50506,OBSTRUCTION,Obstruction - Visible at high water,38.022086,-122.486308,High
50507,OBSTRUCTION,Obstruction - Visible at high water,38.020197,-122.469417,High
50508,OBSTRUCTION,Obstruction - Visible at high water,38.041436,-122.485769,High
50509,OBSTRUCTION,Obstruction - Visible at high water,38.046308,-122.492753,High
50510,OBSTRUCTION,Obstruction - Visible at high water,38.06225300000001,-122.488308,High
50513,OBSTRUCTION,Obstruction - Visible at high water,38.006594,-122.466031,High
50514,OBSTRUCTION,Obstruction - Visible at high water,38.00745,-122.473722,High
50516,OBSTRUCTION,Obstruction - Visible at high water,38.110353,-122.485939,High
50808,OBSTRUCTION,Obstruction - Submerged,38.05345,-122.260397,High
50809,OBSTRUCTION,Obstruction - Submerged,38.053656,-122.259817,High
50159,OBSTRUCTION,Not Charted,32.804203,-118.375906,Low
50529,OBSTRUCTION,Obstruction - Visible at high water,38.10685,-122.479139,High
50535,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.011364,-122.361525,High
50537,OBSTRUCTION,Obstruction - Visible at high water,38.009058,-122.355581,High
50538,OBSTRUCTION,Obstruction - Visible at high water,38.007753,-122.350803,High
50539,OBSTRUCTION,Obstruction - Visible at high water,38.005978000000006,-122.34391399999998,High
50540,OBSTRUCTION,Obstruction - Visible at high water,38.003922,-122.341581,High
50541,OBSTRUCTION,Obstruction - Visible at high water,38.003756,-122.340247,High
50542,OBSTRUCTION,Obstruction - Visible at high water,38.003394,-122.340303,High
50543,OBSTRUCTION,Obstruction - Visible at high water,38.003089,-122.333747,High
50546,OBSTRUCTION,Obstruction - Visible at high water,38.000053,-122.37138600000002,High
50549,OBSTRUCTION,Obstruction - Visible at high water,37.992594,-122.376825,High
50813,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.051589,-122.257422,High
50816,OBSTRUCTION,Obstruction - Visible at high water,38.071319,-122.289286,High
50817,OBSTRUCTION,Obstruction - Visible at high water,38.038456,-122.274514,High
50819,OBSTRUCTION,Obstruction - Submerged,38.038372,-122.278467,High
50821,OBSTRUCTION,Obstruction - Submerged,38.027558,-122.282747,High
50822,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.025361,-122.282997,High
50823,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.024897,-122.284983,High
50824,OBSTRUCTION,Obstruction - Visible at high water,38.023058,-122.292886,High
50825,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.016614,-122.294969,High
50828,OBSTRUCTION,Obstruction - Submerged,38.051364,-122.270942,High
50568,OBSTRUCTION,Obstruction - Submerged,37.843447,-122.475564,High
50829,OBSTRUCTION,Rock - Awash,38.025078,-122.281178,High
50831,OBSTRUCTION,Obstruction - Visible at high water,38.229511,-122.623078,High
50832,OBSTRUCTION,Obstruction - Visible at high water,38.228761,-122.617978,High
50833,OBSTRUCTION,Obstruction - Visible at high water,38.208772,-122.582086,High
50834,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.204722,-122.570644,High
50836,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.165367,-122.536953,High
50839,OBSTRUCTION,Obstruction - Submerged,38.15877800000001,-122.545542,High
50840,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.141778,-122.520022,High
50842,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.136925,-122.39245,High
50845,OBSTRUCTION,Obstruction - Covers/uncovers (awash),38.138944,-122.404781,High
50847,OBSTRUCTION,Obstruction - Visible at high water,38.100953,-122.328639,High
50848,OBSTRUCTION,Obstruction - Visible at high water,38.077731,-122.30356100000002,High
51244,OBSTRUCTION,Obstruction - Submerged,38.046781,-122.161714,Med
51252,OBSTRUCTION,Obstruction - Submerged,38.054919,-122.2038,High
50852,OBSTRUCTION,Obstruction - Submerged,38.054692,-122.26015,High
51269,OBSTRUCTION,Obstruction - Submerged,33.347528000000004,-118.31896100000002,Low
50944,OBSTRUCTION,Obstruction - Covers/uncovers (awash),33.772225,-118.248078,High
50945,OBSTRUCTION,Obstruction - Submerged,33.753794,-118.232486,High
50946,OBSTRUCTION,Obstruction - Submerged,33.75085,-118.245069,High
50947,OBSTRUCTION,Obstruction - Submerged,33.743194,-118.233472,High
50948,OBSTRUCTION,Obstruction - Submerged,33.74585,-118.221733,High
50309,OBSTRUCTION,Obstruction - Submerged,32.686528,-117.227472,Med
50648,OBSTRUCTION,Obstruction - Submerged,34.428875,-120.376822,Med
50949,OBSTRUCTION,Obstruction - Submerged,33.754333,-118.276333,Low
50950,OBSTRUCTION,Obstruction - Visible at high water,33.769017,-118.233736,Low
50952,OBSTRUCTION,Obstruction - Submerged,33.750211,-118.247181,High
50955,OBSTRUCTION,Obstruction - Submerged,33.755016999999995,-118.284792,Low
50963,OBSTRUCTION,Obstruction - Submerged,33.745139,-118.2385,High
50965,OBSTRUCTION,Obstruction - Submerged,33.75485,-118.277431,High
50327,UNKNOWN,Obstruction - Submerged,32.652831,-117.147253,Low
50649,OBSTRUCTION,Obstruction - Submerged,34.432210999999995,-120.130422,Med
50650,OBSTRUCTION,Obstruction - Submerged,34.431847,-120.377575,Med
50651,OBSTRUCTION,Obstruction - Submerged,34.432208,-120.389322,Med
50652,OBSTRUCTION,Obstruction - Submerged,34.429431,-120.389044,Med
50653,OBSTRUCTION,Obstruction - Submerged,34.434986,-120.388767,Med
50654,OBSTRUCTION,Obstruction - Submerged,34.429708000000005,-120.376267,Med
50655,OBSTRUCTION,Obstruction - Submerged,34.429986,-120.382656,Med
50656,OBSTRUCTION,Obstruction - Submerged,34.425608000000004,-120.469133,High
50657,OBSTRUCTION,Obstruction - Submerged,34.433042,-120.387933,Med
50658,OBSTRUCTION,Obstruction - Submerged,34.428042,-120.380989,Med
50659,OBSTRUCTION,Obstruction - Submerged,34.431653000000004,-120.385711,Med
50660,OBSTRUCTION,Obstruction - Submerged,34.428597,-120.377656,Med
50661,OBSTRUCTION,Obstruction - Submerged,34.434711,-120.180422,Med
50662,OBSTRUCTION,Obstruction - Submerged,34.434989,-120.144589,Med
50663,OBSTRUCTION,Obstruction - Submerged,34.434711,-120.171533,Med
50664,OBSTRUCTION,Obstruction - Submerged,34.431933,-120.162922,Med
50665,OBSTRUCTION,Obstruction - Submerged,34.444308,-120.273136,Med
50666,OBSTRUCTION,Obstruction - Submerged,34.431653000000004,-120.373767,Med
50667,OBSTRUCTION,Obstruction - Submerged,34.435267,-120.154589,Med
50147,OBSTRUCTION,Not Charted,32.671997,-117.133919,Low
50148,OBSTRUCTION,Not Charted,32.647275,-117.157531,Low
50149,OBSTRUCTION,Not Charted,32.591719,-117.184197,Low
50150,OBSTRUCTION,Not Charted,32.500056,-117.200864,Low
50151,OBSTRUCTION,Not Charted,32.516721999999994,-117.200864,Low
50152,OBSTRUCTION,Not Charted,32.536167,-117.209197,Low
50153,OBSTRUCTION,Not Charted,32.536167,-117.2342,Low
50154,OBSTRUCTION,Not Charted,32.645331,-117.236144,Low
50155,OBSTRUCTION,Not Charted,32.545053,-117.257533,Low
50156,OBSTRUCTION,Not Charted,32.730603,-117.636992,Low
50157,OBSTRUCTION,Not Charted,33.695481,-118.146617,Low
52736,OBSTRUCTION,Obstruction - Submerged,37.791,-122.296919,High
52021,OBSTRUCTION,Rock - Covered at low water,35.40441699999999,-120.876778,High
52022,OBSTRUCTION,Rock - Covered at low water,35.402192,-120.876186,High
52024,OBSTRUCTION,Rock - Covered at low water,35.390972,-120.86736100000002,High
52025,OBSTRUCTION,Obstruction - Submerged,35.3925,-120.876083,High
52026,OBSTRUCTION,Rock - Covered at low water,35.325556,-120.876389,High
52027,OBSTRUCTION,Obstruction - Submerged,35.375833,-120.8675,High
52028,OBSTRUCTION,Obstruction - Submerged,35.37833300000001,-120.865833,Med
52504,OBSTRUCTION,Obstruction - Submerged,37.788833,-122.338056,High
52029,OBSTRUCTION,Obstruction - Submerged,35.382222,-120.875833,Med
52030,OBSTRUCTION,Rock - Awash,35.354167,-120.863194,High
52031,OBSTRUCTION,Obstruction - Submerged,35.399139,-120.876011,Med
52032,OBSTRUCTION,Obstruction - Submerged,35.399167,-120.877778,High
52033,OBSTRUCTION,Obstruction - Submerged,35.414972,-120.8774,High
52034,OBSTRUCTION,Obstruction - Submerged,35.386694,-120.875278,High
52595,OBSTRUCTION,Obstruction - Submerged,33.677583,-118.227706,Low
52596,OBSTRUCTION,Obstruction - Submerged,33.675542,-118.222317,Low
53046,OBSTRUCTION,Obstruction - Submerged,34.152639,-119.243139,High
53047,OBSTRUCTION,Obstruction - Submerged,34.133194,-119.205,High
53048,OBSTRUCTION,Obstruction - Submerged,34.1675,-119.2405,High
53049,OBSTRUCTION,Obstruction - Submerged,34.132528,-119.261083,High
53050,OBSTRUCTION,Obstruction - Submerged,34.157556,-119.239889,High
53051,OBSTRUCTION,Obstruction - Submerged,34.123194,-119.188167,High
53052,OBSTRUCTION,Obstruction - Submerged,34.131417,-119.204611,High
53053,OBSTRUCTION,Obstruction - Submerged,34.135639000000005,-119.203278,High
53054,OBSTRUCTION,Obstruction - Submerged,34.134111,-119.206806,High
53055,OBSTRUCTION,Obstruction - Submerged,34.118889,-119.196139,High
53056,OBSTRUCTION,Obstruction - Submerged,34.125972,-119.283889,High
53057,OBSTRUCTION,Obstruction - Submerged,34.135,-119.205278,High
53058,OBSTRUCTION,Obstruction - Submerged,34.134028,-119.2,High
53059,OBSTRUCTION,Obstruction - Submerged,34.132917,-119.196806,High
52865,OBSTRUCTION,Obstruction - Visible at high water,33.709575,-118.2762,High
52628,UNKNOWN,Obstruction - Submerged,32.678719,-117.232542,High
52631,OBSTRUCTION,Not Charted,32.721994,-117.215175,Med
52873,OBSTRUCTION,Obstruction - Visible at high water,33.748319,-118.274194,Med
52879,OBSTRUCTION,Obstruction - Submerged,33.770139,-118.25,Low
52880,OBSTRUCTION,Obstruction - Submerged,33.772231,-118.248572,0
52882,OBSTRUCTION,Obstruction - Covers/uncovers (awash),33.764711,-118.241983,High
52883,OBSTRUCTION,Obstruction - Submerged,33.764872,-118.22195,High
52886,OBSTRUCTION,Obstruction - Submerged,33.740358,-118.229272,High
52637,OBSTRUCTION,Obstruction - Submerged,32.683942,-117.129197,Low
52641,OBSTRUCTION,Obstruction - Submerged,32.630375,-117.110078,Low
52891,OBSTRUCTION,Obstruction - Submerged,33.748908,-118.1884,Low
51782,OBSTRUCTION,Obstruction - Submerged,38.033886,-122.172256,High
51785,OBSTRUCTION,Obstruction - Submerged,38.043464,-122.163222,High
52336,OBSTRUCTION,Obstruction - Submerged,33.699725,-118.214308,High
53761,OBSTRUCTION,Obstruction - Submerged,37.745528,-122.350194,High
53762,OBSTRUCTION,Obstruction - Submerged,37.745722,-122.338556,High
53764,OBSTRUCTION,Rock - Covered at low water,37.81375,-122.402639,High
52712,OBSTRUCTION,Obstruction - Submerged,34.155247,-119.267739,Poor
52714,OBSTRUCTION,Obstruction - Submerged,34.124767,-119.198631,Med
52715,OBSTRUCTION,Obstruction - Submerged,34.124028,-119.174167,High
52718,OBSTRUCTION,Rock - Covered at low water,37.78527800000001,-122.376389,High
0,OBSTRUCTION,Obstruction - Visible at high water,33.754721999999994,-118.147111,High
0,OBSTRUCTION,Obstruction - Visible at high water,33.754721999999994,-118.147111,High
53166,OBSTRUCTION,Obstruction - Submerged,37.946389,-122.427778,Med
53168,OBSTRUCTION,Obstruction - Covers/uncovers (awash),37.767722,-122.3075,Low
53169,OBSTRUCTION,Obstruction - Submerged,37.94175,-122.429556,High
53170,OBSTRUCTION,Obstruction - Submerged,37.819778,-122.377,High
53171,OBSTRUCTION,Obstruction - Submerged,37.787194,-122.360306,High
53173,UNKNOWN,Rock - Covered at low water,37.927639,-122.4295,High
0,OBSTRUCTION,Obstruction - Visible at high water,33.754721999999994,-118.147111,High
53176,OBSTRUCTION,Rock - Covered at low water,37.817381,-122.320917,Low
53226,OBSTRUCTION,Obstruction - Submerged,33.692936,-118.169375,High
53227,OBSTRUCTION,Obstruction - Submerged,33.699725,-118.214308,High
53229,OBSTRUCTION,Rock - Covered at low water,33.706522,-118.236742,High
53230,OBSTRUCTION,Rock - Covered at low water,33.706222,-118.22866100000002,High
53231,OBSTRUCTION,Obstruction - Submerged,33.701358,-118.263425,High
53232,OBSTRUCTION,Obstruction - Submerged,33.700922,-118.240669,High
53233,OBSTRUCTION,Obstruction - Submerged,33.711244,-118.235369,High
53234,OBSTRUCTION,Obstruction - Submerged,33.701075,-118.231953,High
53235,OBSTRUCTION,Obstruction - Submerged,33.712414,-118.226875,High
53236,OBSTRUCTION,Obstruction - Submerged,33.714203000000005,-118.217636,High
53240,OBSTRUCTION,Obstruction - Submerged,33.716914,-118.202097,High
53241,OBSTRUCTION,Obstruction - Submerged,33.710225,-118.187353,High
53245,OBSTRUCTION,Obstruction - Submerged,33.914189,-118.431639,High
53246,OBSTRUCTION,Obstruction - Submerged,33.917961,-118.460131,High
53247,OBSTRUCTION,Obstruction - Submerged,33.920833,-118.4485,High
53252,OBSTRUCTION,Obstruction - Submerged,33.722703,-118.243467,High
53255,OBSTRUCTION,Obstruction - Submerged,33.725164,-118.206678,High
53268,OBSTRUCTION,Obstruction - Submerged,33.633533,-118.017561,Low
53269,OBSTRUCTION,Obstruction - Submerged,33.6275,-118.007289,Low
53270,OBSTRUCTION,Obstruction - Submerged,33.627222,-117.998253,Low
53271,OBSTRUCTION,Obstruction - Submerged,33.623719,-118.001269,High
53272,OBSTRUCTION,Obstruction - Submerged,33.622889,-117.998089,Low
53273,OBSTRUCTION,Obstruction - Submerged,33.619289,-117.99223899999998,High
53274,OBSTRUCTION,Obstruction - Submerged,33.616861,-117.982281,High
53295,OBSTRUCTION,Obstruction - Submerged,34.243614,-119.299833,Low
53327,OBSTRUCTION,Obstruction - Submerged,32.679497,-117.148922,Low
53329,OBSTRUCTION,Obstruction - Submerged,32.653811,-117.126281,Low
53819,OBSTRUCTION,Obstruction - Submerged,32.688417,-117.237722,High
53820,OBSTRUCTION,Obstruction - Submerged,32.688917,-117.23775,High
53822,OBSTRUCTION,Obstruction - Submerged,32.6535,-117.125972,High
53823,OBSTRUCTION,Obstruction - Submerged,32.789167,-117.278389,High
53824,OBSTRUCTION,Obstruction - Submerged,32.772667,-117.2685,High
53825,OBSTRUCTION,Obstruction - Submerged,32.653472,-117.125528,High
53826,OBSTRUCTION,Obstruction - Submerged,32.652944,-117.126417,High
53829,OBSTRUCTION,Obstruction - Submerged,32.646778000000005,-117.127556,High
53830,OBSTRUCTION,Obstruction - Submerged,32.646,-117.120083,High
53831,OBSTRUCTION,Obstruction - Submerged,32.706722,-117.231472,High
53832,OBSTRUCTION,Obstruction - Submerged,32.707139,-117.2315,High
53833,OBSTRUCTION,Obstruction - Submerged,32.6875,-117.23725,High
54137,OBSTRUCTION,Obstruction - Submerged,37.784722,-122.270639,High
54124,OBSTRUCTION,Obstruction - Submerged,37.784833,-122.246194,0
14759,OBSTRUCTION,Obstruction - Submerged,42.767694,-82.470139,High
14293,OBSTRUCTION,Obstruction - Submerged,41.531078,-81.67490500000002,High
10685,OBSTRUCTION,Obstruction - Submerged,42.057722,-83.133028,Med
10686,OBSTRUCTION,Obstruction - Submerged,42.072306,-83.13255600000002,Low
10687,OBSTRUCTION,Obstruction - Submerged,42.135861,-83.122528,Med
10688,OBSTRUCTION,Obstruction - Submerged,42.141556,-83.125056,Low
10694,OBSTRUCTION,Obstruction - Submerged,42.276856,-83.10759399999998,Med
10697,OBSTRUCTION,Obstruction - Submerged,42.358083,-82.916306,Low
10701,OBSTRUCTION,Obstruction - Submerged,42.551583,-82.591111,Med
10703,OBSTRUCTION,Obstruction - Submerged,42.716806,-82.489889,Med
10704,OBSTRUCTION,Obstruction - Submerged,42.765861,-82.465389,High
10705,OBSTRUCTION,Obstruction - Submerged,42.795583,-82.477917,High
10706,OBSTRUCTION,Obstruction - Submerged,42.906833,-82.464167,Med
10707,OBSTRUCTION,Obstruction - Submerged,42.987083,-82.424278,Med
10708,OBSTRUCTION,Obstruction - Submerged,43.001917,-82.419944,Med
14616,OBSTRUCTION,Obstruction - Submerged,42.127306,-80.120389,High
14619,OBSTRUCTION,Rock - Covered at low water,42.123778,-80.134028,High
13899,OBSTRUCTION,Obstruction - Submerged,41.510188,-81.69869200000002,Low
14295,OBSTRUCTION,Obstruction - Submerged,41.534527,-81.672225,High
14299,OBSTRUCTION,Obstruction - Submerged,41.507366,-81.739151,0
14612,OBSTRUCTION,Rock - Covered at low water,42.123278000000006,-80.134028,Low
14613,OBSTRUCTION,Rock - Covered at low water,42.124,-80.135611,High
14614,OBSTRUCTION,Obstruction - Submerged,42.127472,-80.119528,High
14629,OBSTRUCTION,Obstruction - Submerged,42.55177800000001,-82.648222,High
14630,OBSTRUCTION,Obstruction - Submerged,42.556619,-82.620083,High
15096,OBSTRUCTION,Obstruction - Submerged,40.687139,-74.043361,High
14349,OBSTRUCTION,0,41.194217,-71.595963,Poor
14848,OBSTRUCTION,Obstruction - Submerged,40.875622,-73.94439399999997,High
14219,OBSTRUCTION,Obstruction - Submerged,41.590667,-71.34105600000002,High
14205,OBSTRUCTION,Obstruction - Submerged,40.4356,-73.88401,High
14220,OBSTRUCTION,Obstruction - Submerged,41.639639,-71.262861,High
8788,OBSTRUCTION,Obstruction - Submerged,40.910047,-73.633675,High
8789,OBSTRUCTION,Obstruction - Submerged,40.909339,-73.633714,High
8856,OBSTRUCTION,Obstruction - Submerged,41.375222,-70.955056,High
8857,OBSTRUCTION,Obstruction - Submerged,41.37533300000001,-70.974694,High
8739,OBSTRUCTION,Obstruction - Submerged,40.947153,-73.513589,High
8741,OBSTRUCTION,Obstruction - Submerged,40.877964,-73.716189,High
8743,OBSTRUCTION,Obstruction - Visible at high water,40.831556,-73.650778,High
8768,OBSTRUCTION,Obstruction - Submerged,41.286417,-72.084194,High
8769,OBSTRUCTION,Obstruction - Submerged,41.287528,-72.082972,Med
12185,OBSTRUCTION,Obstruction - Submerged,41.253139,-72.064833,High
11823,OBSTRUCTION,Obstruction - Submerged,40.935,-73.283333,Low
11824,OBSTRUCTION,Obstruction - Submerged,40.936667,-73.32722199999998,Low
11825,OBSTRUCTION,Obstruction - Submerged,40.974167,-73.024167,Low
11827,OBSTRUCTION,Obstruction - Submerged,40.982139,-73.439806,High
11831,OBSTRUCTION,Obstruction - Submerged,40.997811,-73.417022,High
11840,OBSTRUCTION,Obstruction - Submerged,40.980394,-73.428031,High
11842,OBSTRUCTION,Obstruction - Visible at high water,41.364094,-72.090019,Med
11843,OBSTRUCTION,Obstruction - Visible at high water,41.359625,-72.089189,Med
11845,OBSTRUCTION,Obstruction - Submerged,41.132153,-73.21848100000003,High
11846,OBSTRUCTION,Obstruction - Submerged,41.129,-73.217161,High
11848,OBSTRUCTION,Obstruction - Submerged,41.124694,-73.216183,High
11849,OBSTRUCTION,Obstruction - Submerged,41.124175,-73.215447,High
11850,OBSTRUCTION,Obstruction - Submerged,41.124019,-73.215036,High
11851,OBSTRUCTION,Obstruction - Submerged,41.120164,-73.212681,High
11881,OBSTRUCTION,Rock - Awash,41.33600300000001,-72.092703,High
11882,OBSTRUCTION,Rock - Covered at low water,41.339972,-72.090861,Med
11883,OBSTRUCTION,Obstruction - Submerged,41.341583,-72.087389,Low
11884,OBSTRUCTION,Obstruction - Visible at high water,41.341528,-72.081333,Med
11914,OBSTRUCTION,Obstruction - Submerged,41.263306,-72.09075,High
11915,OBSTRUCTION,Obstruction - Submerged,41.211444,-72.358194,High
11917,OBSTRUCTION,Obstruction - Submerged,41.2135,-72.500864,High
