Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality,Dive Site Name,Dive Site ID,Distance from Obstruction
9333.0,OBSTRUCTION,Obstruction - Submerged,32.0,-80.595833,High,Gray’s Reef National Marine Sanctuary,22700,6.53
9334.0,OBSTRUCTION,Obstruction - Submerged,32.020833,-80.5,High,Gray’s Reef National Marine Sanctuary,22700,9.74
9335.0,OBSTRUCTION,Obstruction - Submerged,32.055,-80.416667,High,Gray’s Reef National Marine Sanctuary,22700,14.72
9336.0,OBSTRUCTION,Obstruction - Submerged,32.215197,-80.329822,Med,,,
9337.0,OBSTRUCTION,Obstruction - Submerged,32.253531,-80.368158,Med,,,
10068.0,OBSTRUCTION,Obstruction - Submerged,30.397194,-81.059164,High,Gator Bowl Reef,20530,0.03
10069.0,OBSTRUCTION,Obstruction - Submerged,30.706611,-81.398444,High,Rabbit`s Lair,21455,18.36
10074.0,OBSTRUCTION,Obstruction - Submerged,30.209831,-81.081769,High,Gulf America Wreck,20569,4.45
10084.0,OBSTRUCTION,Obstruction - Submerged,30.48165,-81.221153,High,Montgomery`s Reef,21457,2.82
9007.0,OBSTRUCTION,Obstruction - Visible at high water,32.0125,-81.017361,Low,Liberty Ship A.B. Daniels,23256,21.99
10176.0,OBSTRUCTION,Obstruction - Submerged,30.396139,-81.374472,High,Montgomery`s Reef,21457,9.66
10177.0,OBSTRUCTION,Obstruction - Submerged,30.707722,-81.06563100000002,High,Rabbit`s Lair,21455,14.06
10178.0,OBSTRUCTION,Obstruction - Submerged,30.701831,-81.08013299999998,High,Rabbit`s Lair,21455,13.33
10180.0,OBSTRUCTION,Obstruction - Submerged,30.704603,-81.324339,High,Rabbit`s Lair,21455,15.31
9485.0,OBSTRUCTION,Obstruction - Submerged,32.110556,-80.828333,Low,Gray’s Reef National Marine Sanctuary,22700,19.66
9495.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),32.237158,-80.75497800000002,High,Gray’s Reef National Marine Sanctuary,22700,24.74
9497.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),32.239358,-80.749483,High,Gray’s Reef National Marine Sanctuary,22700,24.76
10185.0,OBSTRUCTION,Obstruction - Submerged,30.472406,-81.100453,High,Rabbit`s Lair,21455,5.64
10187.0,FISH HAVEN,Obstruction - Submerged,33.099722,-79.013611,Med,The Vermillion,23440,10.57
10188.0,DUMP SITE,Obstruction - Submerged,33.183091999999995,-79.09335,High,The Vermillion,23440,13.62
10190.0,OBSTRUCTION,Obstruction - Submerged,33.196047,-79.09093100000003,High,The Vermillion,23440,13.53
10192.0,FISH HAVEN,Obstruction - Submerged,33.240278,-79.000556,Med,The Vermillion,23440,9.26
9499.0,OBSTRUCTION,Obstruction - Visible at high water,32.251128,-80.747197,High,,,
9500.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),32.251181,-80.753775,High,,,
9501.0,OBSTRUCTION,Obstruction - Visible at high water,32.252808,-80.75353100000002,High,,,
9506.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),32.336256,-80.662892,High,,,
9508.0,OBSTRUCTION,Obstruction - Visible at high water,32.426414,-80.668033,High,,,
9509.0,OBSTRUCTION,Obstruction - Visible at high water,32.424966999999995,-80.66775,High,,,
9513.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),32.426667,-80.669722,High,,,
3194.0,OBSTRUCTION,Obstruction - Submerged,29.625256,-79.743081,Low,,,
2676.0,OBSTRUCTION,Obstruction - Visible at high water,32.012436,-80.825664,Med,Gray’s Reef National Marine Sanctuary,22700,15.37
2677.0,OBSTRUCTION,Obstruction - Submerged,32.082864,-81.093611,High,,,
2680.0,OBSTRUCTION,Obstruction - Visible at high water,32.747944,-81.417464,Low,,,
2690.0,OBSTRUCTION,Obstruction - Visible at high water,32.083042,-81.002611,High,,,
2691.0,OBSTRUCTION,Obstruction - Visible at high water,32.040211,-80.943444,Low,Gray’s Reef National Marine Sanctuary,22700,22.41
3042.0,OBSTRUCTION,Obstruction - Submerged,31.107778000000003,-81.431306,High,DeLeon Sprongs,20500,13.03
2543.0,OBSTRUCTION,Obstruction - Submerged,28.386947,-80.738108,High,KORSHOLM,24188,19.74
2544.0,OBSTRUCTION,Obstruction - Submerged,28.406161,-80.716425,High,KORSHOLM,24188,19.67
2925.0,OBSTRUCTION,Obstruction - Submerged,28.455278000000003,-80.725747,High,KORSHOLM,24188,22.58
2927.0,OBSTRUCTION,Obstruction - Submerged,28.4575,-80.748942,High,KORSHOLM,24188,23.61
2928.0,OBSTRUCTION,Obstruction - Submerged,28.458333000000003,-80.761442,High,KORSHOLM,24188,24.17
2929.0,OBSTRUCTION,Obstruction - Submerged,28.459028000000004,-80.761414,High,KORSHOLM,24188,24.20
2930.0,OBSTRUCTION,Obstruction - Submerged,28.468472,-80.729219,High,KORSHOLM,24188,23.42
2931.0,OBSTRUCTION,Obstruction - Submerged,28.479433,-80.760706,High,,,
2932.0,OBSTRUCTION,Obstruction - Submerged,28.494267,-80.76481700000002,High,,,
2933.0,OBSTRUCTION,Obstruction - Submerged,28.498375,-80.763786,High,,,
2934.0,OBSTRUCTION,Obstruction - Submerged,28.528886,-80.765608,Low,,,
7820.0,OBSTRUCTION,Obstruction - Submerged,32.666678000000005,-79.88114200000003,Low,Cooper River,22160,21.24
7823.0,OBSTRUCTION,Obstruction - Submerged,32.760833,-79.935,Low,Cooper River,22160,14.59
7824.0,OBSTRUCTION,Obstruction - Submerged,32.765889,-79.857917,High,Cooper River,22160,14.75
7825.0,OBSTRUCTION,Obstruction - Submerged,32.767008000000004,-79.862256,High,Cooper River,22160,14.61
7827.0,OBSTRUCTION,Obstruction - Submerged,32.795456,-79.970428,High,Cooper River,22160,12.47
7828.0,OBSTRUCTION,Obstruction - Submerged,32.796258,-79.969936,High,Cooper River,22160,12.41
7830.0,OBSTRUCTION,Obstruction - Submerged,32.823158,-79.963842,High,Cooper River,22160,10.52
7831.0,OBSTRUCTION,Obstruction - Submerged,32.836008,-79.985019,High,Cooper River,22160,10.01
7832.0,OBSTRUCTION,Obstruction - Submerged,32.904006,-79.933472,High,Cooper River,22160,4.71
7833.0,OBSTRUCTION,Obstruction - Submerged,32.904422,-79.933472,High,Cooper River,22160,4.68
7834.0,OBSTRUCTION,Obstruction - Submerged,32.905506,-79.933972,High,Cooper River,22160,4.61
7835.0,OBSTRUCTION,Obstruction - Submerged,32.772535999999995,-79.84258299999998,Low,Cooper River,22160,14.57
7582.0,OBSTRUCTION,Obstruction - Submerged,32.765675,-79.745133,High,Cooper River,22160,17.65
7587.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),32.835,-79.97833299999998,Poor,Cooper River,22160,9.95
7591.0,OBSTRUCTION,Obstruction - Submerged,32.749364,-79.854825,High,Cooper River,22160,15.90
7594.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),32.765056,-79.905139,High,Cooper River,22160,14.33
7597.0,OBSTRUCTION,Obstruction - Submerged,32.765833,-79.85875,Low,Cooper River,22160,14.74
7602.0,OBSTRUCTION,Obstruction - Submerged,32.778944,-79.917472,High,Cooper River,22160,13.33
7606.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),32.802717,-79.922206,High,Cooper River,22160,11.68
7609.0,OBSTRUCTION,Obstruction - Submerged,32.796842,-79.97286700000002,Med,Cooper River,22160,12.41
7612.0,OBSTRUCTION,Obstruction - Submerged,32.834167,-79.994444,High,Cooper River,22160,10.33
7613.0,OBSTRUCTION,Rock - Awash,32.829842,-80.004478,High,Cooper River,22160,10.84
7625.0,OBSTRUCTION,Obstruction - Visible at high water,32.877666999999995,-79.857222,High,Cooper River,22160,7.60
14192.0,OBSTRUCTION,Obstruction - Submerged,32.724515000000004,-79.808745,High,Cooper River,22160,18.37
14198.0,OBSTRUCTION,Obstruction - Submerged,33.703088,-78.029739,High,Long Bay Artifical Reefs,23526,13.40
14200.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),33.849236,-78.009111,High,Long Bay Artifical Reefs,23526,6.31
14338.0,OBSTRUCTION,Obstruction - Submerged,31.02165,-81.023147,Low,,,
14339.0,OBSTRUCTION,Obstruction - Submerged,30.656165,-81.154116,Med,Rabbit`s Lair,21455,9.06
14157.0,OBSTRUCTION,Obstruction - Submerged,30.445167,-81.308444,Med,Montgomery`s Reef,21457,5.23
14554.0,OBSTRUCTION,Obstruction - Submerged,33.25019,-79.21645600000002,High,City of Richmond Wreck,23500,19.41
14555.0,OBSTRUCTION,Obstruction - Submerged,33.253789000000005,-79.213418,High,City of Richmond Wreck,23500,19.14
14631.0,OBSTRUCTION,Obstruction - Submerged,30.393639,-81.623778,Med,St. Johns River,22756,4.83
14557.0,OBSTRUCTION,Obstruction - Submerged,33.297389,-79.287444,High,City of Richmond Wreck,23500,22.16
14755.0,OBSTRUCTION,Obstruction - Submerged,31.007925,-81.158125,,,,
14756.0,OBSTRUCTION,Obstruction - Submerged,31.007925,-81.158125,,,,
14996.0,OBSTRUCTION,Obstruction - Submerged,30.325757,-81.618525,Low,St. Johns River,22756,0.33
54148.0,OBSTRUCTION,Obstruction - Visible at high water,48.54965,-123.005126,Low,Research Wall,18162,0.22
53595.0,OBSTRUCTION,Obstruction - Submerged,47.074131,-122.919124,High,Tolmie,17511,7.43
53610.0,OBSTRUCTION,Obstruction - Submerged,47.33747,-122.583093,Low,Grace Foss,17895,0.28
53608.0,OBSTRUCTION,Obstruction - Submerged,47.333966,-122.58315,Low,Grace Foss,17895,0.10
11815.0,OBSTRUCTION,Obstruction - Submerged,48.59927800000001,-122.832958,Med,Brown Rock,17949,1.03
11816.0,OBSTRUCTION,Obstruction - Submerged,48.60325,-122.829625,Low,Brown Rock,17949,0.82
11817.0,OBSTRUCTION,Obstruction - Submerged,48.588722,-122.813778,Med,Brown Rock,17949,1.08
50348.0,OBSTRUCTION,Obstruction - Submerged,47.649522,-122.328564,High,Grain Terminal,17565,2.80
50722.0,OBSTRUCTION,Obstruction - Visible at high water,47.567872,-122.609858,Low,Warren Ave Bridge,22790,1.28
50723.0,OBSTRUCTION,Obstruction - Submerged,47.53315,-122.680417,Low,Warren Ave Bridge,22790,3.95
50725.0,OBSTRUCTION,Obstruction - Submerged,47.531733,-122.674972,Low,Warren Ave Bridge,22790,3.89
50726.0,OBSTRUCTION,Obstruction - Submerged,47.531778,-122.673783,High,Warren Ave Bridge,22790,3.86
50727.0,OBSTRUCTION,Obstruction - Submerged,47.540094,-122.658194,High,Warren Ave Bridge,22790,3.01
50729.0,OBSTRUCTION,Obstruction - Visible at high water,47.538483,-122.646025,Low,Warren Ave Bridge,22790,2.93
50730.0,OBSTRUCTION,Obstruction - Visible at high water,47.539689,-122.645411,High,Warren Ave Bridge,22790,2.84
50731.0,OBSTRUCTION,Obstruction - Visible at high water,47.540872,-122.643858,High,Warren Ave Bridge,22790,2.75
50732.0,OBSTRUCTION,Obstruction - Submerged,47.543094,-122.639719,High,Warren Ave Bridge,22790,2.56
50733.0,OBSTRUCTION,Obstruction - Submerged,47.545944,-122.632542,High,Warren Ave Bridge,22790,2.33
50475.0,OBSTRUCTION,Obstruction - Submerged,47.647675,-122.278658,Med,Seattle Aquarium,17631,4.05
50476.0,OBSTRUCTION,Obstruction - Submerged,47.644836,-122.281156,High,Seattle Aquarium,17631,3.84
50478.0,OBSTRUCTION,Obstruction - Submerged,47.645733,-122.332628,High,Grain Terminal,17565,2.49
50479.0,OBSTRUCTION,Obstruction - Submerged,47.645764,-122.332669,High,Grain Terminal,17565,2.49
50483.0,OBSTRUCTION,,47.648153,-122.298403,Low,Seattle Aquarium,17631,3.47
50581.0,OBSTRUCTION,Obstruction - Submerged,46.926475,-124.184061,High,,,
50015.0,OBSTRUCTION,,47.736203,-122.74098899999998,Low,Pulali Point - East Wall,18021,5.21
54109.0,UNKNOWN,Obstruction - Visible at high water,47.855806,-122.50725,Low,Salsbury Point County Park,17772,4.61
54103.0,OBSTRUCTION,Obstruction - Submerged,47.65225,-122.611083,High,Illahee Tire Reef,18075,2.82
53954.0,OBSTRUCTION,Rock - Covered at low water,48.7604,-122.712917,High,Matia Island,16312,6.05
53800.0,OBSTRUCTION,Obstruction - Submerged,48.264583,-122.89086100000002,High,North Beach Reef,18120,9.71
53009.0,OBSTRUCTION,Obstruction - Submerged,46.234364,-123.437836,High,,,
53011.0,OBSTRUCTION,Rock - Covered at low water,46.172972,-123.221306,High,,,
53013.0,OBSTRUCTION,Obstruction - Visible at high water,46.151072,-123.037917,High,,,
53015.0,OBSTRUCTION,Obstruction - Visible at high water,46.04150300000001,-122.882886,Med,Battle Ground Lake,24543,24.93
52040.0,OBSTRUCTION,Obstruction - Submerged,48.513992,-122.634617,Low,Burrows Pass (Skyline),16210,2.93
52041.0,OBSTRUCTION,Obstruction - Submerged,48.522881,-122.610447,Low,Burrows Pass (Skyline),16210,4.20
53019.0,OBSTRUCTION,Obstruction - Visible at high water,45.85527800000001,-122.794444,High,Battle Ground Lake,24543,14.95
53022.0,OBSTRUCTION,Obstruction - Visible at high water,45.775392,-122.764219,High,Battle Ground Lake,24543,13.21
53023.0,OBSTRUCTION,Obstruction - Visible at high water,45.746606,-122.767981,High,Battle Ground Lake,24543,13.82
53027.0,OBSTRUCTION,Rock - Awash,45.691517,-122.776967,High,Battle Ground Lake,24543,15.73
52073.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),48.1362,-123.461575,High,Ediz Hook,18099,1.27
52084.0,OBSTRUCTION,Obstruction - Submerged,48.130778,-123.459194,High,Ediz Hook,18099,1.32
52101.0,OBSTRUCTION,Obstruction - Visible at high water,48.118278,-123.413583,High,Ediz Hook,18099,1.87
52102.0,OBSTRUCTION,Obstruction - Visible at high water,48.11702800000001,-123.412472,High,Ediz Hook,18099,1.97
52103.0,OBSTRUCTION,Obstruction - Visible at high water,48.117694,-123.411472,High,Ediz Hook,18099,1.96
52115.0,OBSTRUCTION,Obstruction - Submerged,48.540742,-123.011375,High,Friday Harbor Seiner,18192,0.34
53032.0,OBSTRUCTION,Obstruction - Submerged,45.616472,-122.794194,High,Battle Ground Lake,24543,19.45
53035.0,OBSTRUCTION,Obstruction - Submerged,45.572331,-122.743011,High,Battle Ground Lake,24543,20.02
53036.0,OBSTRUCTION,Obstruction - Submerged,45.519942,-122.667042,High,Battle Ground Lake,24543,21.32
53039.0,OBSTRUCTION,Obstruction - Submerged,45.499642,-122.665064,High,Battle Ground Lake,24543,22.58
52553.0,OBSTRUCTION,Obstruction - Submerged,48.455325,-122.51363899999998,High,Deception Pass,23522,7.25
52555.0,OBSTRUCTION,Obstruction - Submerged,48.495944,-122.54275,Low,Burrows Pass (Skyline),16210,6.67
52557.0,OBSTRUCTION,Rock - Covered at low water,48.599022,-122.833794,Poor,Brown Rock,17949,1.08
52560.0,OBSTRUCTION,Obstruction - Submerged,48.545611,-123.008444,Low,Research Wall,18162,0.51
53063.0,OBSTRUCTION,Obstruction - Submerged,47.783708,-122.487358,High,Edmonds Oil Dock,21765,4.55
53064.0,OBSTRUCTION,Obstruction - Visible at high water,47.784097,-122.488872,High,Edmonds Oil Dock,21765,4.61
53072.0,OBSTRUCTION,Obstruction - Submerged,47.743622,-122.276839,Poor,Boeing Creek Reef,18084,5.09
53073.0,OBSTRUCTION,Obstruction - Submerged,47.745383,-122.272789,Poor,Boeing Creek Reef,18084,5.27
53074.0,OBSTRUCTION,Obstruction - Submerged,47.744761,-122.263881,Low,Boeing Creek Reef,18084,5.68
53080.0,OBSTRUCTION,Obstruction - Submerged,48.121389,-122.711836,High,Hudson Point,18114,1.82
53081.0,OBSTRUCTION,Obstruction - Submerged,48.118806,-122.717867,High,Hudson Point,18114,1.51
53083.0,OBSTRUCTION,Obstruction - Submerged,48.536175,-122.593281,High,Burrows Pass (Skyline),16210,5.36
54147.0,OBSTRUCTION,Obstruction - Visible at high water,48.545211,-123.010975,Low,Research Wall,18162,0.57
52561.0,OBSTRUCTION,Obstruction - Submerged,47.6525,-122.323444,Low,Grain Terminal,17565,3.11
52562.0,OBSTRUCTION,Obstruction - Submerged,47.651967,-122.358817,,Grain Terminal,17565,1.98
52563.0,OBSTRUCTION,Obstruction - Submerged,47.660425,-122.380606,Poor,Shilshole Bay Vertical Barge,17910,2.11
52564.0,OBSTRUCTION,Obstruction - Submerged,47.664722,-122.387778,Poor,Shilshole Bay Vertical Barge,17910,1.69
52565.0,OBSTRUCTION,Obstruction - Submerged,47.664822,-122.388889,Poor,Shilshole Bay Vertical Barge,17910,1.64
52566.0,OBSTRUCTION,Obstruction - Submerged,47.664167,-122.393889,Med,Shilshole Bay Vertical Barge,17910,1.44
52567.0,OBSTRUCTION,Obstruction - Submerged,47.668056,-122.406306,Low,Shilshole Bay Vertical Barge,17910,0.80
52569.0,OBSTRUCTION,Obstruction - Submerged,47.588667,-122.35083600000002,High,Dom Armini Ramp,16218,1.00
52570.0,OBSTRUCTION,Obstruction - Visible at high water,47.583222,-122.361453,High,Dom Armini Ramp,16218,0.45
52571.0,OBSTRUCTION,Obstruction - Submerged,47.586778,-122.362806,High,Dom Armini Ramp,16218,0.43
52575.0,OBSTRUCTION,Obstruction - Submerged,47.589519,-122.378631,High,"Alki , Cove 2",24586,0.08
52580.0,OBSTRUCTION,Obstruction - Submerged,47.265119,-122.43403899999998,High,Dickman Mill,24606,2.01
52830.0,OBSTRUCTION,Obstruction - Visible at high water,48.110758,-122.758306,High,Hudson Point,18114,0.50
52831.0,OBSTRUCTION,Obstruction - Submerged,48.091675,-122.797167,High,The Ranger,17670,1.30
52832.0,OBSTRUCTION,Obstruction - Submerged,48.103164,-122.703806,High,Marrowstone Point,16302,0.76
53108.0,OBSTRUCTION,Obstruction - Submerged,47.505597,-122.213964,Low,100 Foot Rock,16204,0.55
53109.0,OBSTRUCTION,Obstruction - Submerged,47.507894,-122.204136,Low,100 Foot Rock,16204,0.18
53110.0,OBSTRUCTION,Obstruction - Submerged,47.511735,-122.209093,Low,100 Foot Rock,16204,0.23
53111.0,OBSTRUCTION,Obstruction - Visible at high water,47.531214,-122.207992,Low,100 Foot Rock,16204,1.44
53112.0,OBSTRUCTION,Obstruction - Visible at high water,47.539639,-122.198269,Low,100 Foot Rock,16204,2.04
53113.0,OBSTRUCTION,Obstruction - Submerged,47.570931,-122.19651100000002,Low,Saltwater State Park,16314,3.66
53114.0,OBSTRUCTION,Obstruction - Submerged,47.595097,-122.226789,Low,Saltwater State Park,16314,2.80
53115.0,OBSTRUCTION,Obstruction - Submerged,47.57725,-122.273764,Med,Saltwater State Park,16314,0.44
53116.0,OBSTRUCTION,Obstruction - Submerged,47.576483,-122.264922,Med,Saltwater State Park,16314,0.61
52216.0,OBSTRUCTION,Obstruction - Visible at high water,47.976486,-122.226417,High,Mukilteo Oil Dock,21756,3.37
52217.0,OBSTRUCTION,Obstruction - Visible at high water,47.982197,-122.219194,High,Mukilteo Oil Dock,21756,3.87
52218.0,OBSTRUCTION,Obstruction - Visible at high water,47.982664,-122.219131,High,Mukilteo Oil Dock,21756,3.89
52219.0,OBSTRUCTION,Obstruction - Visible at high water,47.988269,-122.217803,High,Mukilteo Oil Dock,21756,4.16
52220.0,OBSTRUCTION,Obstruction - Visible at high water,47.988975,-122.22028600000002,High,Mukilteo Oil Dock,21756,4.10
52221.0,OBSTRUCTION,Obstruction - Visible at high water,47.989167,-122.221867,High,Mukilteo Oil Dock,21756,4.05
52222.0,OBSTRUCTION,Obstruction - Visible at high water,47.989039,-122.222506,High,Mukilteo Oil Dock,21756,4.02
52223.0,OBSTRUCTION,Obstruction - Visible at high water,47.987333,-122.223544,High,Mukilteo Oil Dock,21756,3.91
52224.0,OBSTRUCTION,Obstruction - Visible at high water,47.983761,-122.22583600000002,High,Mukilteo Oil Dock,21756,3.67
52581.0,OBSTRUCTION,,48.529139,-122.687861,High,Washington Park,17961,2.29
52585.0,OBSTRUCTION,Obstruction - Visible at high water,47.265222,-122.434083,Med,Dickman Mill,24606,2.00
52833.0,OBSTRUCTION,Obstruction - Visible at high water,48.114286,-122.754383,High,Hudson Point,18114,0.21
52834.0,OBSTRUCTION,Rock - Awash,48.251947,-124.725186,High,Pinacle Rock,17754,11.80
52836.0,OBSTRUCTION,Rock - Covered at low water,48.300444,-124.713833,Med,Pinacle Rock,17754,9.95
52838.0,OBSTRUCTION,Obstruction - Visible at high water,48.371725,-124.59828600000002,Med,Pinacle Rock,17754,4.77
52839.0,OBSTRUCTION,Obstruction - Visible at high water,48.369978,-124.60276100000002,Med,Pinacle Rock,17754,4.90
52840.0,OBSTRUCTION,Obstruction - Visible at high water,48.368694,-124.606472,Med,Pinacle Rock,17754,5.02
52843.0,OBSTRUCTION,Obstruction - Visible at high water,48.3675,-124.615556,Med,Pinacle Rock,17754,5.38
52844.0,OBSTRUCTION,Obstruction - Visible at high water,48.368278,-124.61665,Med,Pinacle Rock,17754,5.44
52845.0,OBSTRUCTION,Obstruction - Visible at high water,48.368092,-124.619561,Med,Pinacle Rock,17754,5.57
52847.0,OBSTRUCTION,Obstruction - Visible at high water,48.370417,-124.621083,High,Pinacle Rock,17754,5.69
52848.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),48.371278,-124.624264,Med,Pinacle Rock,17754,5.85
52849.0,OBSTRUCTION,Obstruction - Visible at high water,48.375556,-124.624167,Med,Pinacle Rock,17754,5.96
52850.0,OBSTRUCTION,Obstruction - Visible at high water,48.376667,-124.62,Med,Pinacle Rock,17754,5.81
53042.0,OBSTRUCTION,Obstruction - Submerged,45.487889,-122.671806,High,Battle Ground Lake,24543,23.45
53043.0,OBSTRUCTION,Obstruction - Submerged,45.4825,-122.655,Med,Battle Ground Lake,24543,23.52
53060.0,OBSTRUCTION,Obstruction - Submerged,47.751208,-122.38625,Med,Boeing Creek Reef,18084,0.02
52248.0,OBSTRUCTION,Rock - Covered at low water,47.672867,-122.422958,High,Wreck of The Omar,17664,0.03
52265.0,OBSTRUCTION,Obstruction - Submerged,47.18315,-122.842914,Med,Itsami Reef,18060,0.58
52267.0,OBSTRUCTION,Obstruction - Submerged,47.17815,-122.83791399999998,Low,Itsami Reef,18060,0.21
52854.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),48.378,-124.603778,High,Pinacle Rock,17754,5.20
52863.0,OBSTRUCTION,Obstruction - Submerged,47.811944,-122.387222,Med,Edmonds Underwater Park,21763,0.24
53090.0,OBSTRUCTION,Obstruction - Submerged,46.958517,-123.8452,High,,,
53091.0,OBSTRUCTION,Obstruction - Visible at high water,47.694267,-122.270125,Low,The Dauntless,18081,5.75
53093.0,OBSTRUCTION,Obstruction - Submerged,47.689708,-122.256411,Low,The Dauntless,18081,6.43
53096.0,OBSTRUCTION,Obstruction - Submerged,47.672878,-122.249569,Low,Seattle Aquarium,17631,6.24
53100.0,OBSTRUCTION,Obstruction - Submerged,47.655556,-122.21138899999998,Low,Saltwater State Park,16314,6.55
53101.0,OBSTRUCTION,Obstruction - Visible at high water,47.673433,-122.208181,Low,Seattle Aquarium,17631,7.72
53104.0,OBSTRUCTION,Obstruction - Submerged,47.5799,-122.268644,Med,Saltwater State Park,16314,0.69
53105.0,OBSTRUCTION,,47.561111,-122.235,Med,Saltwater State Park,16314,1.99
53106.0,OBSTRUCTION,Obstruction - Submerged,47.519444,-122.22611100000002,Low,100 Foot Rock,16204,1.18
53107.0,OBSTRUCTION,,47.525,-122.218333,Med,100 Foot Rock,16204,1.19
52626.0,OBSTRUCTION,Obstruction - Submerged,48.50915,-122.685994,High,Washington Park,17961,1.08
52627.0,OBSTRUCTION,Obstruction - Submerged,48.557261,-122.680286,High,Washington Park,17961,4.26
53141.0,OBSTRUCTION,Obstruction - Submerged,48.200194,-124.769889,Low,Pinacle Rock,17754,15.54
53142.0,OBSTRUCTION,Obstruction - Submerged,48.132361,-124.78763899999998,Low,Pinacle Rock,17754,19.37
52305.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),47.2827,-122.411722,High,Dash Point,17538,2.62
52306.0,OBSTRUCTION,Obstruction - Submerged,47.308053,-122.518531,High,Owen Beach,17598,0.63
52899.0,OBSTRUCTION,Obstruction - Submerged,48.091472,-122.690722,High,Fort Flagler Fishing Reef,18042,0.05
52900.0,OBSTRUCTION,Rock - Awash,48.078778,-122.686806,High,Fort Flagler Fishing Reef,18042,0.87
52655.0,OBSTRUCTION,Obstruction - Submerged,48.115728,-122.709572,High,Marrowstone Point,16302,1.59
52660.0,OBSTRUCTION,Obstruction - Submerged,48.081786,-122.785542,High,The Ranger,17670,1.62
52901.0,OBSTRUCTION,Obstruction - Visible at high water,47.952314,-122.686103,Low,Mats Mats Quarry,18087,0.57
52902.0,OBSTRUCTION,Rock - Awash,47.970647,-122.680436,Low,Klas Rock,18093,0.68
52903.0,OBSTRUCTION,Rock - Awash,47.941981,-122.612431,Low,Colvos Rocks,18090,2.81
52904.0,OBSTRUCTION,Obstruction - Submerged,47.942147,-122.614264,Low,Colvos Rocks,18090,2.73
52905.0,OBSTRUCTION,Obstruction - Submerged,47.953647,-122.677436,Low,Mats Mats Quarry,18087,0.21
52906.0,OBSTRUCTION,Rock - Awash,47.957814,-122.676269,Low,Mats Mats Quarry,18087,0.12
52907.0,OBSTRUCTION,Rock - Awash,47.948964,-122.667606,Low,Colvos Rocks,18090,0.26
52908.0,OBSTRUCTION,Rock - Awash,47.962472,-122.672019,Low,Klas Rock,18093,0.03
52909.0,OBSTRUCTION,Rock - Awash,47.948064,-122.678142,Low,Colvos Rocks,18090,0.40
54092.0,OBSTRUCTION,Obstruction - Submerged,48.983165,-122.8013,Low,Les Davis,16278,15.37
52912.0,OBSTRUCTION,,47.934592,-122.65965,Low,Colvos Rocks,18090,1.31
52913.0,OBSTRUCTION,Obstruction - Submerged,47.923981,-122.680436,Med,Colvos Rocks,18090,1.96
52915.0,OBSTRUCTION,Obstruction - Submerged,47.936305,-122.4485,High,Possesion Point Ferry,17712,3.57
52355.0,OBSTRUCTION,Obstruction - Submerged,47.988778,-122.227083,High,Mukilteo Oil Dock,21756,3.85
52357.0,OBSTRUCTION,Obstruction - Submerged,47.982919,-122.22505,High,Mukilteo Oil Dock,21756,3.67
52360.0,OBSTRUCTION,Obstruction - Submerged,47.985531,-122.223756,High,Mukilteo Oil Dock,21756,3.82
52366.0,OBSTRUCTION,Obstruction - Submerged,47.9824,-122.224825,High,Mukilteo Oil Dock,21756,3.66
52367.0,OBSTRUCTION,Obstruction - Submerged,47.983361,-122.224861,High,Mukilteo Oil Dock,21756,3.69
52368.0,OBSTRUCTION,Obstruction - Submerged,47.984306,-122.2235,High,Mukilteo Oil Dock,21756,3.78
52369.0,OBSTRUCTION,Obstruction - Submerged,47.987094,-122.222244,High,Mukilteo Oil Dock,21756,3.95
52370.0,OBSTRUCTION,Obstruction - Submerged,47.984194,-122.223917,High,Mukilteo Oil Dock,21756,3.76
52371.0,OBSTRUCTION,Obstruction - Submerged,47.984358,-122.225022,High,Mukilteo Oil Dock,21756,3.73
52664.0,OBSTRUCTION,Obstruction - Submerged,48.100497,-122.759047,High,The Ranger,17670,0.85
52666.0,OBSTRUCTION,,48.110128,-122.703619,High,Marrowstone Point,16302,1.12
52667.0,OBSTRUCTION,,48.120964,-122.724742,High,Hudson Point,18114,1.24
52672.0,OBSTRUCTION,,48.120025,-122.716325,High,Hudson Point,18114,1.60
52673.0,OBSTRUCTION,Obstruction - Submerged,48.116694,-122.713253,High,Hudson Point,18114,1.71
52916.0,OBSTRUCTION,,47.914817,-122.486253,Low,Possesion Point Ferry,17712,4.57
52917.0,OBSTRUCTION,,47.958156,-122.689472,High,Mats Mats Quarry,18087,0.67
52918.0,OBSTRUCTION,,48.019514,-122.70905,Low,The Orca,17658,2.03
